Question,URL,Answer,keywords
How to disinfect my house,/questions/396,"Yes. Please refer to the following NEA guidelines:
Guidelines for Cleaning and Disinfection https://www.nea.gov.sg/our-services/public-cleanliness/environmental-cleaning-guidelines
Guidelines for Environmental Cleaning and Disinfection in Residences That May Be Exposed to the COVID-19 Virus  https://www.nea.gov.sg/our-services/public-cleanliness/environmental-cleaning-guidelines/guidelines/interim-guidelines-for-environmental-cleaning-and-disinfection-in-residences
List of household disinfectants and self-disinfecting surface coating products against COVID-19 virus https://www.nea.gov.sg/our-services/public-cleanliness/environmental-cleaning-guidelines/guidelines/list-of-household-products-and-active-ingredients-for-disinfection-of-covid-19",disinfect
teach me how to clean my house,/questions/396,"Yes. Please refer to the following NEA guidelines:
Guidelines for Cleaning and Disinfection https://www.nea.gov.sg/our-services/public-cleanliness/environmental-cleaning-guidelines
Guidelines for Environmental Cleaning and Disinfection in Residences That May Be Exposed to the COVID-19 Virus  https://www.nea.gov.sg/our-services/public-cleanliness/environmental-cleaning-guidelines/guidelines/interim-guidelines-for-environmental-cleaning-and-disinfection-in-residences
List of household disinfectants and self-disinfecting surface coating products against COVID-19 virus https://www.nea.gov.sg/our-services/public-cleanliness/environmental-cleaning-guidelines/guidelines/list-of-household-products-and-active-ingredients-for-disinfection-of-covid-19",
Should I wear gloves when cleaning and disinfecting my house?,/questions/396,"Yes. Please refer to the following NEA guidelines:
Guidelines for Cleaning and Disinfection https://www.nea.gov.sg/our-services/public-cleanliness/environmental-cleaning-guidelines
Guidelines for Environmental Cleaning and Disinfection in Residences That May Be Exposed to the COVID-19 Virus  https://www.nea.gov.sg/our-services/public-cleanliness/environmental-cleaning-guidelines/guidelines/interim-guidelines-for-environmental-cleaning-and-disinfection-in-residences
List of household disinfectants and self-disinfecting surface coating products against COVID-19 virus https://www.nea.gov.sg/our-services/public-cleanliness/environmental-cleaning-guidelines/guidelines/list-of-household-products-and-active-ingredients-for-disinfection-of-covid-19",
Do I  need to wear mask when cleaning and disinfecting my house?,/questions/396,"Yes. Please refer to the following NEA guidelines:
Guidelines for Cleaning and Disinfection https://www.nea.gov.sg/our-services/public-cleanliness/environmental-cleaning-guidelines
Guidelines for Environmental Cleaning and Disinfection in Residences That May Be Exposed to the COVID-19 Virus  https://www.nea.gov.sg/our-services/public-cleanliness/environmental-cleaning-guidelines/guidelines/interim-guidelines-for-environmental-cleaning-and-disinfection-in-residences
List of household disinfectants and self-disinfecting surface coating products against COVID-19 virus https://www.nea.gov.sg/our-services/public-cleanliness/environmental-cleaning-guidelines/guidelines/list-of-household-products-and-active-ingredients-for-disinfection-of-covid-19",mask
I have gotten a positive PCR test. What should I do?,/questions/419,"If you have a positive PCR test, click here to  find out what to do next. https://www.covid.gov.sg/covid-positive/filter",PCR
"My PCR test is positive, what should I do?",/questions/419,"If you have a positive PCR test, click here to  find out what to do next. https://www.covid.gov.sg/covid-positive/filter",PCR
positive PCR test,/questions/419,"If you have a positive PCR test, click here to  find out what to do next. https://www.covid.gov.sg/covid-positive/filter",PCR
guides for PCR test,/questions/419,"If you have a positive PCR test, click here to  find out what to do next. https://www.covid.gov.sg/covid-positive/filter",PCR
PCR test outcome not good,/questions/419,"If you have a positive PCR test, click here to  find out what to do next. https://www.covid.gov.sg/covid-positive/filter",PCR
I got covid,/questions/419,"If you have a positive PCR test, click here to  find out what to do next. https://www.covid.gov.sg/covid-positive/filter",covid
"PCR test showed positive, what does it mean?",/questions/419,"If you have a positive PCR test, click here to  find out what to do next. https://www.covid.gov.sg/covid-positive/filter",PCR
I am not eligible for Home Recovery Programme but I would like to submit an appeal. How may I do so?,/questions/483,"Click here to find out if you are eligible for Home Recovery. https://www.covid.gov.sg/covid-positive/filter
If you are not suitable for Home Recovery but wish to be on the programme, you may put in an appeal by calling 6874 4939. ",home recovery
what is criteria for home recovery,/questions/483,"Click here to find out if you are eligible for Home Recovery. https://www.covid.gov.sg/covid-positive/filter
If you are not suitable for Home Recovery but wish to be on the programme, you may put in an appeal by calling 6874 4939. ",home recovery
what is helpline for home recovery,/questions/483,"Click here to find out if you are eligible for Home Recovery. https://www.covid.gov.sg/covid-positive/filter
If you are not suitable for Home Recovery but wish to be on the programme, you may put in an appeal by calling 6874 4939. ","helpline, home recovery"
what is eligibility for home recovery,/questions/483,"Click here to find out if you are eligible for Home Recovery. https://www.covid.gov.sg/covid-positive/filter
If you are not suitable for Home Recovery but wish to be on the programme, you may put in an appeal by calling 6874 4939. ",home recovery
what if I cannot do home recovery?,/questions/483,"Click here to find out if you are eligible for Home Recovery. https://www.covid.gov.sg/covid-positive/filter
If you are not suitable for Home Recovery but wish to be on the programme, you may put in an appeal by calling 6874 4939. ",home recovery
what if I am not suitable for home recovery,/questions/483,"Click here to find out if you are eligible for Home Recovery. https://www.covid.gov.sg/covid-positive/filter
If you are not suitable for Home Recovery but wish to be on the programme, you may put in an appeal by calling 6874 4939. ",home recovery
I think I am not suitable for home recovery,/questions/483,"Click here to find out if you are eligible for Home Recovery. https://www.covid.gov.sg/covid-positive/filter
If you are not suitable for Home Recovery but wish to be on the programme, you may put in an appeal by calling 6874 4939. ",home recovery
"My home too small, cannot do home recovery",/questions/483,"Click here to find out if you are eligible for Home Recovery. https://www.covid.gov.sg/covid-positive/filter
If you are not suitable for Home Recovery but wish to be on the programme, you may put in an appeal by calling 6874 4939. ",home recovery
I am staying with elderly and do not wish for home recovery,/questions/483,"Click here to find out if you are eligible for Home Recovery. https://www.covid.gov.sg/covid-positive/filter
If you are not suitable for Home Recovery but wish to be on the programme, you may put in an appeal by calling 6874 4939. ",home recovery
no room with toilet attached. How?,/questions/483,"Click here to find out if you are eligible for Home Recovery. https://www.covid.gov.sg/covid-positive/filter
If you are not suitable for Home Recovery but wish to be on the programme, you may put in an appeal by calling 6874 4939. ",
